CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,ChurnProbability,ChurnPredicted,Churn,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Tenure_12-24,TenureGroup_Tenure_24-48,TenureGroup_Tenure_48-60,TenureGroup_Tenure_gt_60,Subset_Train,Tenure,MonthlyCharges,TotalCharges
5781-RFZRP,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.5680864128776455,0.28974701214653287,1.353860482126139
7684-XSZIY,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,-1.3489054768216227,-0.28384095502896195
5985-BEHZK,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.6087869690493668,1.3388842764249251,2.33277783329466
7469-LKBCI,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,-0.6704441765670182,-1.5270922820244606,-0.8642561002551924
3007-FDPEA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.2402519629711144,-1.4688068784534387,-0.9907706856345587
3763-GCZHZ,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.3645836320190399,1.3072436287720846,2.029420591718521
9391-YZEJW,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1.201781407332155,0.9725188825499309,1.5299756629234482
0733-VUNUW,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.34483972719324885,-0.3047641042778894,-0.39084597287727074
1396-QWFBJ,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.4669413957084123,0.3080652818402825,-0.3180322988037306
9495-REDIY,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.3041391710215277,-0.8043532777437904,-0.5804304709191858
0708-SJDIS,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.06216583452396272,0.006646480515855619,-0.05711112219627635
9332-GYWLO,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0774497382842296,-0.3314088601960707,-0.8517787949189454
9178-JHUVJ,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,-0.34483972719324885,-1.3555666658011678,-0.7493590765581619
2030-BTZRO,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-1.0774497382842296,-1.4787986619227569,-0.9609001048384197
3091-FYHKI,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-0.9775441912119693,-0.9927106200331272
1251-KRREG,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.2402519629711144,-0.34639653540004783,-0.9580342926587164
6351-SCJKT,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.199551406799393,-0.7810391163153816,-0.9610544178019422
9880-TDQAC,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.6087869690493668,-0.15988324397277806,0.871632471118361
3995-WFCSM,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,-0.13157319080971028,-0.959224706948747
3590-TCXTB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.4804639591676432,-0.9993681221736688
4534-WGCIR,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1.0389791826452706,-1.3205954236585549,-0.34263419413103025
7570-WELNY,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.445984744362482,0.6627735950010724,1.5096283964475545
1024-KPRBB,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0.22496805921084734,0.8093197525510698,0.46512803578197565
0297-RBCSG,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.5483425080518547,0.018303561230059787,-0.4652248212951105
0212-ISBBF,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.4262408395366912,-0.481285612235841,-0.5238637474336563
3331-HQDTW,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.06216583452396272,1.4987528119340132,0.5732573337930912
3621-CEOVK,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7518452889104604,1.1790157409158368,-0.40440346895817514
7336-RLLRH,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-0.22273805867808538,0.5345457071448242,-0.036455229793337506
4030-VPZBD,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2402519629711144,-1.1290862404966262,-0.9823055173498964
4423-YLHDV,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.4669413957084123,1.3189007094862892,-0.038262895937458054
0945-TSONX,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5912730647563378,0.6827571619397083,0.8025223081693605
0376-YMCJC,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.38554028336497004,0.8592786698976599,-0.15159474529018888
6038-GCYEC,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.34483972719324885,-0.3547230216244795,-0.4615213101705707
0013-SMEOE,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.5680864128776455,1.4954222174442409,2.4765975152976196
6918-UMQCG,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.118150294455951,0.5128968429613021,-0.8389267295284295
7234-KMNRQ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.5254269847795743,-0.9759566411363998
3259-KNMRR,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0.9982786264735494,0.49790916775732497,0.9484362375344111
6179-GJPSO,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.42847084006945313,1.4437980028527644,1.0200815420269953
8336-TAVKX,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,0.4546114393902803,1.496930644020561
1218-VKFPE,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-0.8332464012539027,-1.5254269847795743,-0.9053694826793982
6349-JDHQP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0.8354764017866647,-1.4971169316165065,-0.545577785872178
7064-FRRSW,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.631973620928059,1.1390486070385646,1.08341599119844
0725-CXOTM,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.14356694686740504,0.8276380222448199,0.46781749028908187
5256-SKJGO,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.2831825196755975,-0.3397353464205024,0.501060911573641
0772-GYEQQ,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.199551406799393,0.7843402938777747,-0.8928039985068528
0524-IAVZO,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.10063639016292192,0.6727653784703903,0.14867623701550003
7278-CKDNC,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.34483972719324885,0.5228886264306201,-0.08755486542835604
9667-EQRXU,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.10063639016292192,-0.8160103584579949,-0.49119348858503786
8967-SZQAS,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7518452889104604,-0.4779550177460683,-0.6708578675433643
6538-POCHL,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.021465278352241563,0.4729297090840299,0.12775580810366555
6231-WFGFH,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.158850850627672,-1.475468067432984,-0.9741269302832045
6341-JVQGF,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-0.059935833991200754,0.5445374906141426,0.11406604376831322
8259-NFJTV,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.0367491821125085,-1.0041889471301508,-0.899615813610917
9959-WOFKT,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.5680864128776455,1.3955043827510607,2.2464507525583643
1162-ECVII,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.6087869690493668,1.4970875146891272,2.4890527759247916
2637-FKFSY,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-1.199551406799393,-0.6228358780511797,-0.9509579410457565
4588-YBNIB,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.2809525191428355,-1.5054434178409382,-0.9996987928097885
5716-EZXZN,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1.3238830758473186,1.1407139042834509,1.820745375617967
2324-EFHVG,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1.2831825196755975,1.3189007094862892,1.9424101250009116
5322-ZSMZY,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.059935833991200754,-1.3006118567199187,-0.6752006752310687
9620-ENEJV,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.0774497382842296,0.1914944746982389,-0.817014288708236
7511-YMXVQ,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9553480697690663,-0.6461500394795885,-0.8236938355578524
8008-HAWED,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7518452889104604,-0.46796323427675035,-0.6940929909080362
0578-SKVMF,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.4262408395366912,0.6161452721442547,-0.1944937491494408
5076-YVXCM,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0.7540752894432224,0.6194758666340278,0.8211280426283577
8361-LBRDI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1.0389791826452706,-1.3472401795767361,-0.38057313844848795
0634-SZPQA,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.38554028336497004,0.8409604002039103,-0.05168812376391451
0851-DFJKB,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7111447327387392,-0.19485448611539102,-0.5872202413141753
0898-XCGTF,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1.161080851160434,1.0557837447942477,1.4931609987687973
3982-JGSFD,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.14356694686740504,-1.4804639591676432,-0.701544102575265
0880-FVFWF,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.9575780703018282,0.7193937013272079,1.1619172002132372
1587-FKLZB,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1.3645836320190399,1.155701579487428,1.9995059215042326
7130-VTEWQ,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9960486259407874,0.36468538816641805,-0.7410482212370222
4808-YNLEU,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.10286639069568387,-0.08827546244266563,-0.03156130437876718
0491-KAPQG,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.4669413957084123,0.2964082011260783,-0.3211185580741803
8622-ZLFKO,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0774497382842296,0.8642745616323191,-0.7824922742973478
7319-ZNRTR,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,-0.3041391710215277,-1.5054434178409382,-0.8270666760462725
8016-NCFVO,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.916877514130107,1.7219026427487825,1.8056888393199868
7339-POGZN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,-0.4696285315216366,-0.9137464721277619
9206-GVPEQ,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.7925458450821816,-0.3447312381551613,-0.6966942665788439
0621-TWIEM,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9146475135973451,-0.6411541477449295,-0.8308363212980362
3488-PGMQJ,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9960486259407874,0.3230529570442596,-0.7409159529825744
4431-EDMIQ,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.0367491821125085,0.3630200909215318,-0.7640628975109477
7328-ZJAJO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1.0796797388169916,-1.508774012330711,-0.4692810477648444
8519-IMDHU,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.7111447327387392,0.6927489454090262,-0.4150951528593762
8945-MUQUF,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.7540752894432224,0.9991636384681123,1.1245293736226458
0303-WMMRN,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.118150294455951,-1.5171004985551426,-0.9704013744495901
2672-DZUOY,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.2809525191428355,-1.3205954236585549,-0.9972518301025032
1401-FTHFQ,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,-0.38554028336497004,-1.4921210398818474,-0.8120101397482925
1329-VHWNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.0367491821125085,-1.3239260181483277,-0.9245924689924856
4658-HCOHW,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.4669413957084123,1.2656111976499262,-0.07798746168996161
7663-ZTEGJ,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.14133694633464308,1.190672821630041,0.23958861723932062
2011-TRQYE,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-0.5890430642235758,-1.0424907837625366,-0.7438038098713523
5626-MGTUK,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5076419518801335,0.8093197525510698,-0.1797899281966551
0827-ITJPH,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0.14356694686740504,-1.5404146599835513,-0.7045642277184908
1814-WFGVS,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1.6087869690493668,-0.5295792323375449,0.5466934593581484
0516-VRYBW,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,-0.5890430642235758,-1.4871251481471885,-0.8360168279305769
1465-LNTLJ,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.9960486259407874,-0.013337086422780232,-0.751872173392671
7670-ZBPOQ,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.0389791826452706,-0.12491200183016508,0.5254203151011195
1989-PRJHP,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.22273805867808538,0.35635890194198633,-0.17330878372871053
0531-ZZJWQ,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.916877514130107,0.30639998459539625,0.778339262314479
2725-IWWBA,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.5505725085846166,-0.263131673155731,0.12039287527273523
7274-CGTOD,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.201781407332155,-0.7027701458057237,0.1460529166356178
1891-FZYSA,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.4866853005342033,0.8376298057141378,1.700138772270604
0623-EJQEG,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1.3238830758473186,0.9575312073459539,1.6675566922582845
2692-AQCPF,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.3238830758473186,1.4404674083629916,2.1303412698622286
5419-CONWX,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.158850850627672,1.1656933629567459,-0.81309033049295
7895-VONWT,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.3041391710215277,-0.5512280965210672,-0.4379114267516299
2107-FBPTK,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.10063639016292192,1.3089089260169708,0.36773451109021044
6729-GDNGC,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.5076419518801335,0.5295498154101654,-0.2966489310013285
7504-UWHNB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.3041391710215277,0.1648497187800576,-0.2458799660024297
4915-BFSXL,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1.5273858567059244,0.1382049628618763,1.1338322408521444
0268-QKIWO,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-1.199551406799393,-1.500447526106279,-0.982393696186195
0269-XFESX,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,-0.38554028336497004,-1.3472401795767361,-0.7709188020331611
7176-WIONM,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.8332464012539027,-0.49793858468470437,-0.7362424746587504
5976-JCJRH,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.9146475135973451,0.18316798847380722,-0.6828722339890438
9108-EQPNQ,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.9146475135973451,-1.2889547760057143,-0.9088966361313409
5297-MDOIR,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1.2424819635038762,0.5445374906141426,1.29511133244222
0727-BMPLR,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.916877514130107,1.1723545519362915,1.4206779953313768
2495-INZWQ,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,-1.158850850627672,-0.6744600926426563,-0.9314924629328482
2528-HFYZX,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.629743620395297,0.38799954959482685,-0.46454143531379655
1092-GANHU,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,-0.629743620395297,0.3946607385743723,-0.4292037666671466
2896-TBNBE,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.30636917155428967,0.5328804098999379,0.3728709283046019
5975-BAICR,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.14356694686740504,-0.03665124785118904,-0.043443402569998756
2732-ISEZX,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,-1.118150294455951,-1.475468067432984,-0.9623550556373459
5693-PIPCS,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0.3470697277260108,1.1606974712220872,0.8523874400961993
4717-GHADL,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.7133747332715012,0.49291327602266577,0.7659060463963813
8799-OXZMD,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,-0.18203750250636422,-1.1673880771290117,-0.6597252894606704
6923-AQONU,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.38554028336497004,-1.4621456894738936,-0.8081743603693049
9747-DDZOS,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,-1.2809525191428355,0.28974701214653287,-0.975934596427325
2523-EWWZL,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.22273805867808538,0.37634246888062217,-0.08537243922996643
